-1.819570491850241981e-36,1.930235192447122481e-35,-4.215703637400381074e-39
-5.868442279572505923e-25,-1.798296970016755036e-01,-2.502583754089517418e-23
-5.410981106425771631e-25,-3.336179906716094101e-01,-3.938877223914256143e-23
-4.247912285616863810e-25,-4.613870072525281807e-01,-4.910928127761208160e-23
-2.474371332045035409e-25,-5.631551085521988576e-01,-5.568187672559018825e-23
-1.545903476508441897e-26,-6.389368871854399501e-01,-6.012004152790193463e-23
2.668940946420919225e-25,-6.887431628101887693e-01,-6.311068998023654902e-23
5.968891759515208009e-25,-7.125809793204159748e-01,-6.511938418896207623e-23
9.728418585491806343e-25,-7.104536029919336082e-01,-6.646191873909711406e-23
1.393787348604927770e-24,-6.823605215798685952e-01,-6.735301898625791906e-23
1.859252180503526750e-24,-6.282974443673364773e-01,-6.793953531359319613e-23
2.369094463920971399e-24,-5.482563031652978314e-01,-6.832316029213563697e-23
2.923393294050925553e-24,-4.422252542639695805e-01,-6.857614805622679719e-23
3.522371245486828540e-24,-3.101886813365277717e-01,-6.875244942867992420e-23
4.166339783285277386e-24,-1.521271992961975572e-01,-6.889599950666434497e-23
4.855658848494020995e-24,3.198234089181625772e-02,-6.904740658638444836e-23
5.590704280533447890e-24,2.421668464417489064e-01,-6.925008199400548394e-23
6.371836718332616987e-24,4.784569760198794097e-01,-6.955676063528423843e-23
7.199364612885770917e-24,7.408871320557931517e-01,-7.003742429802008042e-23
8.073490914136490055e-24,1.029495452089408403e+00,-7.078984692874221740e-23
8.994228266752339555e-24,1.344323799150475729e+00,-7.195447788092199201e-23
9.961257321154205765e-24,1.685417751166702116e+00,-7.373602568977748850e-23
1.097368788483128374e-23,2.052826589394947998e+00,-7.643539377302134400e-23
1.202965596908281493e-23,2.446603285839357156e+00,-8.049745803011188270e-23
1.309625521194929874e-23,2.850283309910724761e+00,-8.652974709930287620e-23
1.414469259427131330e-23,3.253963334004531305e+00,-9.544767733181063722e-23
1.414469259427375833e-23,3.057763334004531153e+00,-9.544767733181063722e-23
1.414469259427338217e-23,2.861563334004531001e+00,-9.544767733181063722e-23
