-2.659848365686730761e-25,-6.300283356300717230e+00,8.217666474584624416e-26
-2.642888790651973927e-25,-5.817813718187426097e+00,2.883767739416007281e-26
-2.626970999428985862e-25,-5.336181147461113383e+00,-9.450415928916320450e-27
-2.612432320341704466e-25,-4.855315619053030218e+00,-3.751461588295006556e-26
-2.599238381136285943e-25,-4.375146911058775068e+00,-5.855416454224403830e-26
-2.587585959084843987e-25,-3.895604622319048360e+00,-7.515591695108327470e-26
-2.577516533706789563e-25,-3.416618189933631200e+00,-8.871041710958063922e-26
-2.569092997161677429e-25,-2.938116906715580789e+00,-1.003143444428649723e-25
-2.562202751138075332e-25,-2.460029938592392718e+00,-1.107098890013690781e-25
-2.556954266980724723e-25,-1.982286341960832310e+00,-1.202006551956956687e-25
-2.553090041518009006e-25,-1.504815081002057298e+00,-1.291779286008559801e-25
-2.550639320092170674e-25,-1.027545044963657617e+00,-1.378481878826743032e-25
-2.549363336079011005e-25,-5.504050654151857458e-01,-1.463999082757802456e-25
-2.549139761275617868e-25,-7.332393348379007136e-02,-1.548198326603285006e-25
-2.549885124817105270e-25,4.037695829234735356e-01,-1.629888505153627923e-25
-2.551316366219186115e-25,8.809467219040900687e-01,-1.712059302413579923e-25
-2.553268757918494646e-25,1.358278710344665186e+00,-1.794076508410975215e-25
-2.555555362145585154e-25,1.835836746699103017e+00,-1.874410898025336143e-25
-2.557967497422015892e-25,2.313691983753791703e+00,-1.953091755977269839e-25
-2.560306194102523531e-25,2.791915511373188608e+00,-2.029593036924210992e-25
-2.562288425961872820e-25,3.270578339219273545e+00,-2.103695924843562607e-25
-2.563827151543233895e-25,3.749751379438267307e+00,-2.172016654536938691e-25
-2.564614047118252757e-25,4.229505429308039410e+00,-2.232989872467771517e-25
-2.564512556564179068e-25,4.709911153839662745e+00,-2.284199820924475250e-25
-2.563373365669677940e-25,5.191039068326464445e+00,-2.318937239339426189e-25
-2.561021070310908454e-25,5.672959520833984470e+00,-2.330347113567582330e-25
-2.557312643798855469e-25,6.155742674623891020e+00,-2.306225139254747082e-25
-2.552156147991952663e-25,6.639458490504699384e+00,-2.230097506952397321e-25
-2.545458343146065177e-25,7.124176709102643557e+00,-2.076967448580780746e-25
-2.537131595782816609e-25,7.609966833048238399e+00,-1.809765156420811961e-25
-2.527093378002051155e-25,8.096898109073846328e+00,-1.375696443626830158e-25
-2.515188701586158084e-25,8.585039510013059427e+00,-6.967754611658313686e-26
-2.501188620039768151e-25,9.074459716693793254e+00,3.424193060271788641e-26
-2.484648862992298303e-25,9.565227099718720538e+00,1.911612751665635806e-25
-2.464756838652818717e-25,1.005740970112718990e+01,4.260343633979190476e-25
-2.440051308958897250e-25,1.055107521593225961e+01,7.756380365886301309e-25
-2.407996182888336848e-25,1.104629097352633416e+01,1.294333645928965758e-24
-2.364237176034545136e-25,1.154312391894880641e+01,2.062714197862430244e-24
-2.301407141557785956e-25,1.204164059400908648e+01,3.200073496539880518e-24
-2.207250216389723607e-25,1.254190711825846982e+01,4.884656682040427216e-24
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.810000000000000497e+00,0.000000000000000000e+00
