0.000000000000000000e+00
2.017543859649122487e-02
4.035087719298244974e-02
6.052631578947367808e-02
8.070175438596489947e-02
1.008771929824561209e-01
1.210526315789473562e-01
1.412280701754385637e-01
1.614035087719297989e-01
1.815789473684210342e-01
2.017543859649122417e-01
2.219298245614034770e-01
2.421052631578947123e-01
2.622807017543859476e-01
2.824561403508771273e-01
3.026315789473683626e-01
3.228070175438595979e-01
3.429824561403508332e-01
3.631578947368420685e-01
3.833333333333332482e-01
4.035087719298244835e-01
4.236842105263157188e-01
4.438596491228069540e-01
4.640350877192981893e-01
4.842105263157894246e-01
5.043859649122806044e-01
5.245614035087718952e-01
5.447368421052630749e-01
5.649122807017542547e-01
5.850877192982455455e-01
6.052631578947367252e-01
6.254385964912280160e-01
6.456140350877191958e-01
6.657894736842103756e-01
6.859649122807016663e-01
7.061403508771928461e-01
7.263157894736841369e-01
7.464912280701753167e-01
7.666666666666664964e-01
7.868421052631577872e-01
8.070175438596489670e-01
8.271929824561402578e-01
8.473684210526314375e-01
8.675438596491226173e-01
8.877192982456139081e-01
9.078947368421050879e-01
9.280701754385963786e-01
9.482456140350875584e-01
9.684210526315788492e-01
9.885964912280700290e-01
1.008771929824561209e+00
1.028947368421052388e+00
1.049122807017543790e+00
1.069298245614034970e+00
1.089473684210526150e+00
1.109649122807017330e+00
1.129824561403508509e+00
1.149999999999999911e+00
1.170175438596491091e+00
1.190350877192982271e+00
1.210526315789473450e+00
1.230701754385964630e+00
1.250877192982456032e+00
1.271052631578947212e+00
1.291228070175438392e+00
1.311403508771929571e+00
1.331578947368420751e+00
1.351754385964912153e+00
1.371929824561403333e+00
1.392105263157894512e+00
1.412280701754385692e+00
1.432456140350876872e+00
1.452631578947368274e+00
1.472807017543859454e+00
1.492982456140350633e+00
1.513157894736841813e+00
1.533333333333332993e+00
1.553508771929824395e+00
1.573684210526315574e+00
1.593859649122806754e+00
1.614035087719297934e+00
1.634210526315789114e+00
1.654385964912280516e+00
1.674561403508771695e+00
1.694736842105262875e+00
1.714912280701754055e+00
1.735087719298245235e+00
1.755263157894736636e+00
1.775438596491227816e+00
1.795614035087718996e+00
1.815789473684210176e+00
1.835964912280701355e+00
1.856140350877192757e+00
1.876315789473683937e+00
1.896491228070175117e+00
1.916666666666666297e+00
1.936842105263157698e+00
1.957017543859648878e+00
1.977192982456140058e+00
1.997368421052631238e+00
2.017543859649122417e+00
2.037719298245613597e+00
2.057894736842104777e+00
2.078070175438595957e+00
2.098245614035087581e+00
2.118421052631578760e+00
2.138596491228069940e+00
2.158771929824561120e+00
2.178947368421052300e+00
2.199122807017543479e+00
2.219298245614034659e+00
2.239473684210525839e+00
2.259649122807017019e+00
2.279824561403508199e+00
2.299999999999999822e+00
