4.166754652078666260e-22,3.199756502987179374e+02,6.493061875290038313e-23
4.074650484094914175e-22,3.189028987519785687e+02,6.600423510690112322e-23
3.899010903822985200e-22,3.168780658262402881e+02,6.700200378035654539e-23
3.647591154084945228e-22,3.140214643471746285e+02,6.835194491883517958e-23
3.327346487424283392e-22,3.104531037351367786e+02,7.041558934029964794e-23
2.944446253502972151e-22,3.062927462033607640e+02,7.347944109919810660e-23
2.504286496496837458e-22,3.016599648912960561e+02,7.774646626593355948e-23
2.011499237610581863e-22,2.966742036074550128e+02,8.332734704379752975e-23
1.469957508183091659e-22,2.914548378566422571e+02,9.023141032271787960e-23
8.827760506993347410e-23,2.861212368267833313e+02,9.835731247901620554e-23
2.523082895027043263e-23,2.807928260107412939e+02,1.074837289674548337e-22
-4.198587370041406726e-23,2.755891501385143556e+02,1.172604969064231855e-22
-1.132908943023669757e-22,2.706299360950380333e+02,1.272008443652369157e-22
-1.886797641183401785e-22,2.660351554984715108e+02,1.366755387296786322e-22
-2.682243239180667953e-22,2.619250866133327804e+02,1.449099738014666073e-22
-3.520704779598854999e-22,2.584203752721558089e+02,1.509853674069655662e-22
-4.404338839099401104e-22,2.556420944784853475e+02,1.538453949531641918e-22
-5.335929049690158378e-22,2.537118023629963943e+02,1.523096403373408831e-22
-6.318781009392785538e-22,2.527515981633335684e+02,1.450952832097249871e-22
-7.356575234583761026e-22,2.528841758969163038e+02,1.308484018000093073e-22
-8.453171960597482866e-22,2.542328753944505593e+02,1.081860903189956667e-22
-9.612361973182956105e-22,2.569217303602369498e+02,7.575042147459043834e-23
-1.083755997011650899e-21,2.610755131235758881e+02,3.227493699577354271e-23
-1.213143916240151174e-21,2.668197757436490747e+02,-2.333600981398281149e-23
-1.349550846056175728e-21,2.742808871282140899e+02,-9.191512349997177166e-23
-1.492963747373585114e-21,2.835860658242989416e+02,-1.739277621737889584e-22
-1.643153822494512300e-21,2.948634081368291504e+02,-2.693561487570400467e-22
-1.799621666697617506e-21,3.082419112287848861e+02,-3.775734109181710671e-22
-1.956045183748111690e-21,3.238514908540727788e+02,-4.937841364907041350e-22
-2.116709616689962224e-21,3.418229933718291136e+02,-6.193222379443863917e-22
-2.279971458743655344e-21,3.622882016883581286e+02,-7.509247798536790680e-22
-2.443708985017510129e-21,3.853798347703702802e+02,-8.841514634796850500e-22
-2.605284574631956035e-21,4.112315403706376173e+02,-1.013231955929694480e-21
-2.761517085070151119e-21,4.399778806046457476e+02,-1.130909266793868659e-21
-2.908666296961244526e-21,4.717543100143111019e+02,-1.228279335824416678e-21
-3.042431035677472011e-21,5.066971457523754339e+02,-1.294626969814918766e-21
-3.157962064199601401e-21,5.449435295186992789e+02,-1.317258602560727036e-21
-3.249890382627824095e-21,5.866313808773833216e+02,-1.281333241452223514e-21
-3.312371366269145676e-21,6.318993415814649097e+02,-1.169694604026047194e-21
-3.339145467655700195e-21,6.808867105298583056e+02,-9.627100358221138819e-22
-3.323617392295184058e-21,7.278940765322410016e+02,-6.584015158429898999e-22
-3.258955906072545350e-21,7.672201901280013772e+02,-2.643805003317403414e-22
-3.138209170808035689e-21,7.931595483305017069e+02,2.001131278520138523e-22
-2.953261614851897610e-21,8.000000002477706857e+02,7.027793095552214613e-22
-2.764844621533296529e-21,8.000000002443782705e+02,1.262085650176306993e-21
-2.524793930961558756e-21,7.765897525637623175e+02,1.796831599008928756e-21
-2.201481729440985816e-21,7.168981424648242182e+02,2.199140852737235976e-21
-1.790838558892102170e-21,6.151733242385081439e+02,2.362175372088187968e-21
-1.288769861323066762e-21,4.656455036390008786e+02,2.156584569454623200e-21
